COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2011 
 NOMBRE    : DELTA 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 32.35305556 ° 
 LONGITUD  : -115.1891667 ° 
 ALTITUD   : 12 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1948-07-05	NULO	NULO	NULO	NULO
1950-08-26	0	NULO	47	22
1950-08-27	0	NULO	49	20
1950-08-28	0	NULO	47	21
1950-08-29	0	NULO	48	21
1950-08-30	0	NULO	48	22
1950-08-31	0	NULO	42	23
1950-09-01	0	NULO	50	22
1950-09-02	0	NULO	49	25
1950-09-03	0	NULO	49.5	23
1950-09-04	0	NULO	49	29
1950-09-05	0	NULO	43	29
1950-09-06	0	NULO	39	24
1950-09-07	5	NULO	41	22
1950-09-08	0	NULO	42	21
1950-09-09	0	NULO	42.5	19
1950-09-10	0	NULO	42	15
1950-09-11	0	NULO	40	17
1950-09-12	0	NULO	42	18
1950-09-13	0	NULO	42.5	18
1950-09-14	0	NULO	44	17
1950-09-15	0	NULO	40	15.5
1950-09-16	0	NULO	40.5	15
1950-09-17	0	NULO	40	14.5
1950-09-18	0	NULO	38	15
1950-09-19	0	NULO	38	14
1950-09-20	0	NULO	40	14
1950-09-21	0	NULO	36	17
1950-09-22	0	NULO	39	15
1950-09-23	0	NULO	43	11
1950-09-24	0	NULO	45	14.5
1950-09-25	0	NULO	42	15
1950-09-26	0	NULO	43	15.5
1950-09-27	0	NULO	45	15
1950-09-28	0	NULO	45	17
1950-09-29	0	NULO	43	17
1950-09-30	0	NULO	39	13
1950-10-01	0	NULO	36	11
1950-10-02	0	NULO	38	12
1950-10-03	0	NULO	40	15
1950-10-04	0	NULO	42	18
1950-10-05	0	NULO	43	15
1950-10-06	0	NULO	45	15
1950-10-07	0	NULO	42	16
1950-10-08	0	NULO	44	16.5
1950-10-09	0	NULO	45	16
1950-10-10	0	NULO	44	16.5
1950-10-11	0	NULO	44	15
1950-10-12	0	NULO	45	19
1950-10-13	0	NULO	45	22
1950-10-14	0	NULO	43	18
1950-10-15	0	NULO	43	17
1950-10-16	0	NULO	43.5	16
1950-10-17	0	NULO	42	15
1950-10-18	0	NULO	42	14
1950-10-19	0	NULO	41	12
1950-10-20	0	NULO	43	10
1950-10-21	0	NULO	40	11
1950-10-22	0	NULO	40	10
1950-10-23	0	NULO	39	16
1950-10-24	0	NULO	41	16
1950-10-25	0	NULO	36	16.5
1950-10-26	0	NULO	37	8
1950-10-27	0	NULO	37	12
1950-10-28	0	NULO	37.5	12.5
1950-10-29	0	NULO	37	12
1950-10-30	0	NULO	37.5	10
1950-10-31	0	NULO	38	8
1950-11-01	0	NULO	37	14
1950-11-02	0	NULO	40	16
1950-11-03	0	NULO	38	22
1950-11-04	0	NULO	36	17
1950-11-05	0	NULO	38	9
1950-11-06	0	NULO	38	9
1950-11-07	0	NULO	37	10
1950-11-08	0	NULO	39	8
1950-11-09	0	NULO	35	7
1950-11-10	0	NULO	27	8
1950-11-11	0	NULO	28	3
1950-11-12	0	NULO	31	2
1950-11-13	0	NULO	30	4
1950-11-14	0	NULO	21	7
1950-11-15	0	NULO	28	5
1950-11-16	0	NULO	32	6
1950-11-17	0	NULO	31	8
1950-11-18	0	NULO	37	5
1950-11-19	0	NULO	34	12
1950-11-20	0	NULO	35	11
1950-11-21	0	NULO	37	13
1950-11-22	0	NULO	37	14
1950-11-23	0	NULO	36	12
1950-11-24	0	NULO	36	11
1950-11-25	0	NULO	37	11
1950-11-26	0	NULO	36	9
1950-11-27	0	NULO	35	10
1950-11-28	0	NULO	35	9
1950-11-29	0	NULO	36	4
1950-11-30	0	NULO	29	4
1950-12-01	0	NULO	30	9
1950-12-02	0	NULO	28	9
1950-12-03	0	NULO	31	4
1950-12-04	0	NULO	32	9
1950-12-05	0	NULO	30	10
1950-12-06	0	NULO	29	5
1950-12-07	0	NULO	31	4
1950-12-08	0	NULO	32	6
1950-12-09	0	NULO	30	9
1950-12-10	0	NULO	34	8
1950-12-11	0	NULO	35	7
1950-12-12	0	NULO	32	7.5
1950-12-13	0	NULO	33	7
1950-12-14	0	NULO	32	5
1950-12-15	0	NULO	34	9
1950-12-16	0	NULO	32	10
1950-12-17	0	NULO	32	10
1950-12-18	0	NULO	31	8
1950-12-19	0	NULO	34	6
1950-12-20	0	NULO	32	6
1950-12-21	0	NULO	31	7
1950-12-22	0	NULO	32	5
1950-12-23	0	NULO	32	6
1950-12-24	0	NULO	33	6
1950-12-25	0	NULO	34	3
1950-12-26	0	NULO	28	5
1950-12-27	0	NULO	31	2
1950-12-28	0	NULO	29	2
1950-12-29	0	NULO	30	1
1950-12-30	0	NULO	25	4
1950-12-31	0	NULO	25	4
1951-01-01	0	NULO	20	2
1951-01-02	0	NULO	16	3
1951-01-03	0	NULO	22	0
1951-01-04	0	NULO	21	2
1951-01-05	0	NULO	28	2
1951-01-06	0	NULO	26	4
1951-01-07	0	NULO	16	0
1951-01-08	0	NULO	23	2
1951-01-09	0	NULO	24	4
1951-01-10	0	NULO	31	5
1951-01-11	0	NULO	18	3
1951-01-12	0	NULO	19	3
1951-01-13	0	NULO	20	5
1951-01-14	0	NULO	20	4
1951-01-15	0	NULO	23	4.5
1951-01-16	0	NULO	22	4
1951-01-17	0	NULO	22	3
1951-01-18	0	NULO	24	3.5
1951-01-19	0	NULO	24	3
1951-01-20	0	NULO	18	3.5
1951-01-21	0	NULO	17	4
1951-01-22	0	NULO	22	3
1951-01-23	0	NULO	27	2
1951-01-24	0	NULO	34	3
1951-01-25	0	NULO	27	9
1951-01-26	0	NULO	27	10
1951-01-27	0	NULO	21	11
1951-01-28	0	NULO	19	9
1951-01-29	0	NULO	17	3
1951-01-30	0	NULO	18	3
1951-01-31	0	NULO	21	4
1951-02-01	0	NULO	21	-1
1951-02-02	0	NULO	16	-1
1951-02-03	0	NULO	20	0
1951-02-04	0	NULO	23	-1
1951-02-05	0	NULO	19	5
1951-02-06	0	NULO	22	-2
1951-02-07	0	NULO	27	9
1951-02-08	0	NULO	34	7
1951-02-09	0	NULO	35	10
1951-02-10	0	NULO	30	9
1951-02-11	0	NULO	22	7
1951-02-12	0	NULO	30	8
1951-02-13	0	NULO	30	10
1951-02-14	0	NULO	27	10
1951-02-15	0	NULO	27	6
1951-02-16	0	NULO	29	4
1951-02-17	0	NULO	24	6
1951-02-18	0	NULO	17	7
1951-02-19	0	NULO	15	10
1951-02-20	0	NULO	20	1
1951-02-21	0	NULO	28	2
1951-02-22	0	NULO	25	3
1951-02-23	0	NULO	25	4
1951-02-24	0	NULO	24	7
1951-02-25	0	NULO	22	6
1951-02-26	0	NULO	27	6
1951-02-27	0	NULO	24	8
1951-02-28	0	NULO	25.5	0
1951-03-01	0	NULO	24	-2
1951-03-02	0	NULO	25	4
1951-03-03	0	NULO	17	0
1951-03-04	0	NULO	20	2
1951-03-05	0	NULO	23	5
1951-03-06	0	NULO	32	3
1951-03-07	0	NULO	33	3
1951-03-08	0	NULO	35	0
1951-03-09	0	NULO	31	2
1951-03-10	0	NULO	36	5
1951-03-11	0	NULO	36	12
1951-03-12	0	NULO	30	12
1951-03-13	0	NULO	32	13
1951-03-14	0	NULO	31	10
1951-03-15	0	NULO	28	9
1951-03-16	0	NULO	28	2
1951-03-17	0	NULO	36	0
1951-03-18	0	NULO	33	11
1951-03-19	0	NULO	27	10
1951-03-20	0	NULO	29	11
1951-03-21	0	NULO	30	6
1951-03-22	0	NULO	31	6
1951-03-23	0	NULO	27	7
1951-03-24	0	NULO	23	11
1951-03-25	0	NULO	32	10
1951-03-26	0	NULO	36	12
1951-03-27	0	NULO	29	10
1951-03-28	0	NULO	34	9
1951-03-29	0	NULO	30	6
1951-03-30	0	NULO	24	9
1951-03-31	0	NULO	22	10
1951-04-01	0	NULO	33	4
1951-04-02	0	NULO	36	9
1951-04-03	0	NULO	28	9
1951-04-04	0	NULO	24	12
1951-04-05	0	NULO	28	10
1951-04-06	0	NULO	31	9
1951-04-07	0	NULO	30	9.5
1951-04-08	0	NULO	31	9
1951-04-09	0	NULO	29	9.5
1951-04-10	0	NULO	28	9
1951-04-11	0	NULO	23	3
1951-04-12	0	NULO	20	5
1951-04-13	0	NULO	18	8
1951-04-14	0	NULO	24	11
1951-04-15	0	NULO	25	12
1951-04-16	0	NULO	28	12
1951-04-17	0	NULO	29	13
1951-04-18	0	NULO	31	11
1951-04-19	0	NULO	35	13
1951-04-20	0	NULO	31	12
1951-04-21	0	NULO	29	12
1951-04-22	0	NULO	34	13
1951-04-23	0	NULO	34	12
1951-04-24	0	NULO	30	14
1951-04-25	0	NULO	35	16
1951-04-26	0	NULO	34	15
1951-04-27	0	NULO	29	16
1951-04-28	0	NULO	31	13
1951-04-29	0	NULO	23	14
1951-04-30	0	NULO	16	9
1951-05-01	0	NULO	39	6
1951-05-02	0	NULO	37	14
1951-05-03	0	NULO	32	14
1951-05-04	0	NULO	36	10
1951-05-05	0	NULO	32	14
1951-05-06	0	NULO	32	13
1951-05-07	0	NULO	33	12
1951-05-08	0	NULO	38	13
1951-05-09	0	NULO	30	13
1951-05-10	0	NULO	33	14
1951-05-11	0	NULO	37	13
1951-05-12	0	NULO	30	9
1951-05-13	0	NULO	36	11
1951-05-14	0	NULO	38	14
1951-05-15	0	NULO	37	13
1951-05-16	0	NULO	36	13.5
1951-05-17	0	NULO	30	13
1951-05-18	0	NULO	31	15
1951-05-19	0	NULO	31	16
1951-05-20	0	NULO	38	16
1951-05-21	0	NULO	25	15
1951-05-22	0	NULO	27	16
1951-05-23	0	NULO	35	15
1951-05-24	0	NULO	42	16
1951-05-25	0	NULO	35.6	19
1951-05-26	0	NULO	30	16
1951-05-27	0	NULO	25	15
1951-05-28	0	NULO	28	15
1951-05-29	0	NULO	25	13
1951-05-30	0	NULO	31	14
1951-05-31	0	NULO	32	16
1951-06-01	0	NULO	43	25
1951-06-02	0	NULO	45	16
1951-06-03	0	NULO	43	17
1951-06-04	0	NULO	45	14
1951-06-05	0	NULO	45	14
1951-06-06	0	NULO	47	15
1951-06-07	0	NULO	45	13
1951-06-08	0	NULO	38	16
1951-06-09	0	NULO	36	15
1951-06-10	0	NULO	42	16
1951-06-11	0	NULO	45	17
1951-06-12	0	NULO	39	15
1951-06-13	0	NULO	34	15
1951-06-14	0	NULO	35	18
1951-06-15	0	NULO	39	17
1951-06-16	0	NULO	40	17
1951-06-17	0	NULO	40	20
1951-06-18	0	NULO	41	21
1951-06-19	0	NULO	41	24
1951-06-20	0	NULO	40	20
1951-06-21	0	NULO	39	15
1951-06-22	0	NULO	41	16
1951-06-23	0	NULO	41	19
1951-06-24	0	NULO	39	19
1951-06-25	0	NULO	32	17
1951-06-26	0	NULO	30	18
1951-06-27	0	NULO	28	16
1951-06-28	0	NULO	25	17
1951-06-29	0	NULO	30	14
1951-06-30	0	NULO	32	18
1951-07-01	0	NULO	31	19
1951-07-02	0	NULO	30	16
1951-07-03	0	NULO	40	14
1951-07-04	0	NULO	29	20
1951-07-05	0	NULO	30	15
1951-07-06	0	NULO	46	20
1951-07-07	0	NULO	42	16
1951-07-08	0	NULO	43	24
1951-07-09	0	NULO	44	23
1951-07-10	0	NULO	42	21
1951-07-11	0	NULO	40	26
1951-07-12	0	NULO	30	22
1951-07-13	0	NULO	29	15
1951-07-14	0	NULO	40	16
1951-07-15	0	NULO	32	19
1951-07-16	0	NULO	31	17
1951-07-17	0	NULO	44	17
1951-07-18	0	NULO	42	18
1951-07-19	0	NULO	32	27
1951-07-20	0	NULO	45	15
1951-07-21	0	NULO	45	17
1951-07-22	0	NULO	41	22
1951-07-23	0	NULO	33	24
1951-07-24	0	NULO	30	15
1951-07-25	0	NULO	40	12
1951-07-26	0	NULO	41	21
1951-07-27	0	NULO	41	25
1951-07-28	0	NULO	30	26
1951-07-29	0	NULO	39	25
1951-07-30	0	NULO	32	26
1951-07-31	0	NULO	26	16
1951-08-01	0	NULO	39	25
1951-08-02	0	NULO	33	20
1951-08-03	0	NULO	35	11
1951-08-04	0	NULO	40	12
1951-08-05	0	NULO	31	15
1951-08-06	0	NULO	30	16
1951-08-07	0	NULO	41	19
1951-08-08	0	NULO	40	23
1951-08-09	0	NULO	41	21
1951-08-10	0	NULO	39	21
1951-08-11	0	NULO	40	18
1951-08-12	0	NULO	41	23
1951-08-13	0	NULO	39	29
1951-08-14	0	NULO	39	31
1951-08-15	0	NULO	30	29
1951-08-16	0	NULO	29	28
1951-08-17	0	NULO	44	23
1951-08-18	0	NULO	42	25
1951-08-19	0	NULO	43	27
1951-08-20	0	NULO	39	25
1951-08-21	0	NULO	40	25
1951-08-22	0	NULO	41	25
1951-08-23	0	NULO	40	22
1951-08-24	0	NULO	39	18
1951-08-25	0	NULO	41	17
1951-08-26	11	NULO	36	23
1951-08-27	4	NULO	28	23
1951-08-28	11	NULO	28	22
1951-08-29	0	NULO	33	22
1951-08-30	0	NULO	34	21
1951-08-31	0	NULO	36	21
1951-09-01	0	NULO	37	21
1951-09-02	0	NULO	39	19
1951-09-03	0	NULO	39	19
1951-09-04	0	NULO	39	19
1951-09-05	0	NULO	39	23
1951-09-06	0	NULO	28	22
1951-09-07	0	NULO	41	19
1951-09-08	0	NULO	40	22
1951-09-09	0	NULO	42	21
1951-09-10	0	NULO	43	23
1951-09-11	0	NULO	43	22
1951-09-12	0	NULO	41	22
1951-09-13	0	NULO	42	23
1951-09-14	0	NULO	41	20
1951-09-15	0	NULO	41	21
1951-09-16	0	NULO	40	24
1951-09-17	0	NULO	42	23
1951-09-18	0	NULO	43	22
1951-09-19	0	NULO	41	23
1951-09-20	0	NULO	41	22
1951-09-21	0	NULO	39	21
1951-09-22	0	NULO	39	21
1951-09-23	0	NULO	39	21
1951-09-24	0	NULO	38	20
1951-09-25	0	NULO	39	19
1951-09-26	0	NULO	40	21
1951-09-27	0	NULO	42	21
1951-09-28	0	NULO	45	22
1951-09-29	0	NULO	37	20
1951-09-30	0	NULO	32	22
1951-10-01	0	NULO	32	24
1951-10-02	0	NULO	37	20
1951-10-03	0	NULO	31	18
1951-10-04	0	NULO	34	16
1951-10-05	0	NULO	32	17
1951-10-06	0	NULO	32	17
1951-10-07	0	NULO	35	18
1951-10-08	0	NULO	36	22
1951-10-09	0	NULO	37	20
1951-10-10	0	NULO	39	21
1951-10-11	0	NULO	35	18
1951-10-12	0	NULO	34	11
1951-10-13	0	NULO	32	17
1951-10-14	0	NULO	32	12
1951-10-15	0	NULO	35	12
1951-10-16	0	NULO	35	10
1951-10-17	0	NULO	33	14
1951-10-18	0	NULO	33	16
1951-10-19	0	NULO	36	14
1951-10-20	0	NULO	34	13
1951-10-21	0	NULO	29	11
1951-10-22	0	NULO	29	11
1951-10-23	0	NULO	29	8
1951-10-24	0	NULO	32	9
1951-10-25	0	NULO	26	6
1951-10-26	0	NULO	24	9
1951-10-27	0	NULO	25	12
1951-10-28	0	NULO	28	12
1951-10-29	0	NULO	30	15
1951-10-30	0	NULO	26	11
1951-10-31	0	NULO	28	11
1951-11-01	0	NULO	35	10
1951-11-02	0	NULO	30	9
1951-11-03	0	NULO	25	1
1951-11-04	0	NULO	29	5
1951-11-05	0	NULO	35	6
1951-11-06	0	NULO	32	4
1951-11-07	0	NULO	28	9
1951-11-08	0	NULO	31	6
1951-11-09	0	NULO	29	8
1951-11-10	0	NULO	25	12
1951-11-11	0	NULO	29	13
1951-11-12	0	NULO	28	9
1951-11-13	0	NULO	25	9
1951-11-14	0	NULO	28	8
1951-11-15	0	NULO	24	11
1951-11-16	0	NULO	22	12
1951-11-17	0	NULO	21	11
1951-11-18	0	NULO	22	10
1951-11-19	0	NULO	27	6
1951-11-20	0	NULO	24	7
1951-11-21	0	NULO	22	9
1951-11-22	4	NULO	23	7
1951-11-23	1	NULO	30	9
1951-11-24	0	NULO	19	9
1951-11-25	0	NULO	18	4
1951-11-26	0	NULO	19	0.3
1951-11-27	0	NULO	22	5
1951-11-28	0	NULO	23	4
1951-11-29	0	NULO	24	5
1951-11-30	0	NULO	25	5
1951-12-01	0	NULO	17	7
1951-12-02	0	NULO	23	1.2
1951-12-03	0	NULO	20	9
1951-12-04	0	NULO	20	6
1951-12-05	0	NULO	24	2.3
1951-12-06	0	NULO	17	10
1951-12-07	0	NULO	14	7
1951-12-08	0	NULO	13	6
1951-12-09	0	NULO	13	1
1951-12-10	0	NULO	17	2
1951-12-11	5.5	NULO	19	7
1951-12-12	1.5	NULO	18	10
1951-12-13	0	NULO	18	9
1951-12-14	0	NULO	18	5
1951-12-15	0	NULO	18	3
1951-12-16	0	NULO	13	3
1951-12-17	0	NULO	19	2
1951-12-18	0	NULO	23	6
1951-12-19	0	NULO	22	2
1951-12-20	0	NULO	15	2
1951-12-21	0	NULO	16	4
1951-12-22	0	NULO	18	2
1951-12-23	0	NULO	19	1
1951-12-24	1	NULO	13	1
1951-12-25	0	NULO	20	6
1951-12-26	0	NULO	20	3
1951-12-27	0	NULO	22	4
1951-12-28	0	NULO	22	6
1951-12-29	0	NULO	27	11
1951-12-30	0	NULO	27	10
1951-12-31	0	NULO	16	10
1952-01-01	0	NULO	14	2
1952-01-02	0	NULO	12	4
1952-01-03	0	NULO	13	1
1952-01-04	0	NULO	10	3
1952-01-05	0	NULO	11	0.4
1952-01-06	0	NULO	14	0.5
1952-01-07	0	NULO	10	7
1952-01-08	0	NULO	10	1
1952-01-09	0	NULO	12	1
1952-01-10	0	NULO	11	2
1952-01-11	0	NULO	21	3
1952-01-12	0	NULO	18	3
1952-01-13	0	NULO	17	4
1952-01-14	0	NULO	18	4
1952-01-15	0	NULO	20	5
1952-01-16	0	NULO	19	5
1952-01-17	0	NULO	16	7
1952-01-18	0	NULO	21	9
1952-01-19	0	NULO	20	6
1952-01-20	0	NULO	20	7
1952-01-21	0	NULO	19	4
1952-01-22	0	NULO	18	3
1952-01-23	0	NULO	19	3
1952-01-24	0	NULO	23	3
1952-01-25	0	NULO	21	6
1952-01-26	0	NULO	22	5
1952-01-27	0	NULO	23	8
1952-01-28	0	NULO	23	9
1952-01-29	0	NULO	23	6
1952-01-30	0	NULO	24	7
1952-01-31	0	NULO	27	5
1952-02-01	0	NULO	28	7
1952-02-02	0	NULO	26	9
1952-02-03	0	NULO	23	10
1952-02-04	0	NULO	24	7
1952-02-05	0	NULO	26	7
1952-02-06	0	NULO	25	7
1952-02-07	0	NULO	24	6
1952-02-08	0	NULO	22	0.5
1952-02-09	0	NULO	22	9
1952-02-10	0	NULO	23	6
1952-02-11	0	NULO	24	5
1952-02-12	0	NULO	20	7
1952-02-13	0	NULO	19	7
1952-02-14	0	NULO	16	0.4
1952-02-15	0	NULO	21	0.1
1952-02-16	0	NULO	24	1
1952-02-17	0	NULO	25	0.4
1952-02-18	0	NULO	17	8
1952-02-19	0	NULO	20	0.5
1952-02-20	0	NULO	20	1
1952-02-21	0	NULO	24	0.3
1952-02-22	0	NULO	23	1
1952-02-23	0	NULO	25	0.3
1952-02-24	0	NULO	23	9
1952-02-25	0	NULO	21	8
1952-02-26	0	NULO	20	0.4
1952-02-27	0	NULO	26	11
1952-02-28	0	NULO	26	0.3
1952-02-29	0	NULO	26	9
1952-03-01	0	NULO	24	10
1952-03-02	0	NULO	20	11
1952-03-03	0	NULO	23	0.1
1952-03-04	0	NULO	24	7
1952-03-05	0	NULO	20	7
1952-03-06	0	NULO	29	8
1952-03-07	0	NULO	20	12
1952-03-08	2	NULO	27	12
1952-03-09	0	NULO	20	10
1952-03-10	0	NULO	22	0.4
1952-03-11	0	NULO	25	0.2
1952-03-12	0	NULO	24	6
1952-03-13	0	NULO	24	8
1952-03-14	0	NULO	24	5
1952-03-15	0	NULO	27	9
1952-03-16	8	NULO	23	10
1952-03-17	0	NULO	22	0.2
1952-03-18	0	NULO	20	8
1952-03-19	0	NULO	29	9
1952-03-20	0	NULO	24	9
1952-03-21	0	NULO	25	0.1
1952-03-22	0	NULO	27	8
1952-03-23	0	NULO	19	6
1952-03-24	0	NULO	26	4
1952-03-25	0	NULO	27	12
1952-03-26	0	NULO	23	10
1952-03-27	0	NULO	28	10
1952-03-28	0	NULO	24	10
1952-03-29	0	NULO	22	16
1952-03-30	0	NULO	23	13
1952-03-31	0	NULO	26	14
1952-04-01	0	NULO	22	12
1952-04-02	0	NULO	22	12
1952-04-03	0	NULO	22	10
1952-04-04	0	NULO	21	9
1952-04-05	0	NULO	18.5	16
1952-04-06	0	NULO	18.5	16
1952-04-07	0	NULO	25	13
1952-04-08	0	NULO	28	8
1952-04-09	0	NULO	24	13
1952-04-10	0	NULO	27	12
1952-04-11	0	NULO	25	12
1952-04-12	0	NULO	29	9
1952-04-13	0	NULO	31	11
1952-04-14	0	NULO	28	6
1952-04-15	0	NULO	25	9
1952-04-16	0	NULO	22	11
1952-04-17	0	NULO	20	11
1952-04-18	0	NULO	21	11
1952-04-19	0	NULO	24	12
1952-04-20	0	NULO	29	10
1952-04-21	0	NULO	27	12
1952-04-22	0	NULO	23	12
1952-04-23	0	NULO	20	14
1952-04-24	0	NULO	22	10
1952-04-25	0	NULO	25	12
1952-04-26	0	NULO	29	10
1952-04-27	12	NULO	31	12
1952-04-28	0	NULO	23	15
1952-04-29	0	NULO	30	14
1952-04-30	0	NULO	23	14
1952-05-01	0	NULO	35	20
1952-05-02	0	NULO	39	19
1952-05-03	0	NULO	38	19
1952-05-04	0	NULO	34	17
1952-05-05	0	NULO	42	17
1952-05-06	0	NULO	33	15
1952-05-07	0	NULO	33	12
1952-05-08	0	NULO	34	17
1952-05-09	0	NULO	33	13
1952-05-10	0	NULO	39	17
1952-05-11	0	NULO	40	20
1952-05-12	0	NULO	40	20
1952-05-13	0	NULO	41	18
1952-05-14	0	NULO	40	15
1952-05-15	0	NULO	37	16
1952-05-16	0	NULO	34	10
1952-05-17	0	NULO	32	19
1952-05-18	0	NULO	40	17
1952-05-19	0	NULO	40	10
1952-05-20	0	NULO	39	19
1952-05-21	0	NULO	43	20
1952-05-22	0	NULO	36	15
1952-05-23	0	NULO	44	19
1952-05-24	0	NULO	41	19
1952-05-25	0	NULO	41	19
1952-05-26	0	NULO	41	19
1952-05-27	0	NULO	42	19
1952-05-28	0	NULO	42	19
1952-05-29	0	NULO	40	19
1952-05-30	0	NULO	36	17
1952-05-31	0	NULO	36	18
1952-06-01	0	NULO	38	17
1952-06-02	0	NULO	38	19
1952-06-03	0	NULO	30	15
1952-06-04	0	NULO	36	13
1952-06-05	0	NULO	38	17
1952-06-06	0	NULO	38	18
1952-06-07	0	NULO	37	19
1952-06-08	0	NULO	39	18
1952-06-09	0	NULO	38	19
1952-06-10	0	NULO	38	19
1952-06-11	0	NULO	38	18
1952-06-12	0	NULO	38	16
1952-06-13	0	NULO	41	18
1952-06-14	0	NULO	41	18
1952-06-15	0	NULO	40	16
1952-06-16	0	NULO	39	20
1952-06-17	0	NULO	40	19
1952-06-18	0	NULO	43	20
1952-06-19	0	NULO	42	21
1952-06-20	0	NULO	42	17
1952-06-21	0	NULO	42	17
1952-06-22	0	NULO	42	19
1952-06-23	0	NULO	40	21
1952-06-24	0	NULO	39	15
1952-06-25	0	NULO	39	15
1952-06-26	0	NULO	35	16
1952-06-27	0	NULO	39	15
1952-06-28	0	NULO	36	14
1952-06-29	0	NULO	38	19
1952-06-30	0	NULO	38	21
1952-07-01	0	NULO	42	17
1952-07-02	0	NULO	42	20
1952-07-03	0	NULO	42	20
1952-07-04	0	NULO	43	24
1952-07-05	0	NULO	43	26
1952-07-06	0	NULO	43	26
1952-07-07	0	NULO	44	26
1952-07-08	0	NULO	42	26
1952-07-09	0	NULO	44	22
1952-07-10	0	NULO	43	20
1952-07-11	0	NULO	42	22
1952-07-12	0	NULO	40	24
1952-07-13	0	NULO	38	18
1952-07-14	0	NULO	38	19
1952-07-15	0	NULO	42	18
1952-07-16	0	NULO	42	19
1952-07-17	0	NULO	43	22
1952-07-18	0	NULO	45	23
1952-07-19	0	NULO	43	24
1952-07-20	0	NULO	37	24
1952-07-21	0	NULO	40	26
1952-07-22	1	NULO	42	26
1952-07-23	0	NULO	40	26
1952-07-24	0	NULO	38	22
1952-07-25	0	NULO	37	26
1952-07-26	0	NULO	39	26
1952-07-27	0	NULO	41	27
1952-07-28	0	NULO	40	23
1952-07-29	0	NULO	39	27
1952-07-30	0	NULO	41	26
1952-07-31	0	NULO	40	24
1952-08-01	0	NULO	44	26
1952-08-02	0	NULO	44	26
1952-08-03	0	NULO	45	26
1952-08-04	0	NULO	41	23
1952-08-05	0	NULO	38	26
1952-08-06	0	NULO	39	21
1952-08-07	0	NULO	41	24
1952-08-08	0	NULO	42	26
1952-08-09	0	NULO	40	26
1952-08-10	0	NULO	43	26
1952-08-11	0	NULO	41	23
1952-08-12	0	NULO	39	24
1952-08-13	0	NULO	39	22
1952-08-14	0	NULO	38	25
1952-08-15	0	NULO	38	26
1952-08-16	0	NULO	42	27
1952-08-17	0	NULO	41	27
1952-08-18	0	NULO	41	23
1952-08-19	0	NULO	43	25
1952-08-20	0	NULO	41	26
1952-08-21	0	NULO	41	25
1952-08-22	0	NULO	43	22
1952-08-23	0	NULO	40	24
1952-08-24	0	NULO	39	27
1952-08-25	0	NULO	40	26
1952-08-26	0	NULO	41	26
1952-08-27	0	NULO	40	24
1952-08-28	0	NULO	41	26
1952-08-29	0	NULO	44	25
1952-08-30	0	NULO	43	24
1952-08-31	0	NULO	42	27
1952-09-01	0	NULO	44	22
1952-09-02	0	NULO	44	23
1952-09-03	0	NULO	43	25
1952-09-04	0	NULO	43	16
1952-09-05	0	NULO	43	25
1952-09-06	0	NULO	43	25
1952-09-07	0	NULO	43	25
1952-09-08	0	NULO	42	23
1952-09-09	0	NULO	40	20
1952-09-10	0	NULO	38	20
1952-09-11	0	NULO	32	15
1952-09-12	0	NULO	39	12
1952-09-13	0	NULO	35	16
1952-09-14	0	NULO	39	14
1952-09-15	0	NULO	41	19
1952-09-16	0	NULO	41	21
1952-09-17	0	NULO	40	21
1952-09-18	0	NULO	38	24
1952-09-19	0	NULO	37	25
1952-09-20	0	NULO	35	23
1952-09-21	0	NULO	36	24
1952-09-22	0	NULO	37	25
1952-09-23	0	NULO	38	24
1952-09-24	0	NULO	39	25
1952-09-25	0	NULO	39	23
1952-09-26	0	NULO	38	23
1952-09-27	0	NULO	39	21
1952-09-28	0	NULO	40	20
1952-09-29	0	NULO	39	20
1952-09-30	0	NULO	40	21
1952-10-01	0	NULO	38	21
1952-10-02	0	NULO	39	21
1952-10-03	0	NULO	38	20
1952-10-04	0	NULO	39	20
1952-10-05	0	NULO	40	21
1952-10-06	0	NULO	39	20
1952-10-07	0	NULO	38	19
1952-10-08	0	NULO	38	20
1952-10-09	0	NULO	37	19
1952-10-10	0	NULO	37	17
1952-10-11	0	NULO	35	16
1952-10-12	0	NULO	38	15
1952-10-13	0	NULO	38	14
1952-10-14	0	NULO	28	13
1952-10-15	0	NULO	29	13
1952-10-16	0	NULO	38	14
1952-10-17	0	NULO	35	15
1952-10-18	0	NULO	35	17
1952-10-19	0	NULO	35	16
1952-10-20	0	NULO	35	16
1952-10-21	0	NULO	37	15
1952-10-22	0	NULO	36	14
1952-10-23	0	NULO	34	13
1952-10-24	0	NULO	34	13
